Source,Target,Type,Id,Label,Weight
1937,1937,Undirected,10936,,1
3198,1938,Undirected,10937,,1
3225,1939,Undirected,10938,,2
3226,1939,Undirected,10939,,1
2021,1940,Undirected,10940,,1
4854,1940,Undirected,10941,,1
7335,1940,Undirected,10942,,1
3537,1948,Undirected,10943,,2
1951,1950,Undirected,10944,,1
4909,1950,Undirected,10945,,2
5141,1950,Undirected,10946,,1
5581,1950,Undirected,10947,,1
6790,1950,Undirected,10948,,1
7051,1950,Undirected,10949,,1
5360,1951,Undirected,10950,,1
6948,1951,Undirected,10951,,2
3691,1952,Undirected,10952,,2
5346,1952,Undirected,10953,,1
6111,1952,Undirected,10954,,1
6112,1952,Undirected,10955,,1
2226,1953,Undirected,10956,,1
2227,1953,Undirected,10957,,1
3138,1953,Undirected,10958,,3
6932,1953,Undirected,10959,,3
1954,1954,Undirected,10960,,1
1955,1954,Undirected,10961,,1
1956,1955,Undirected,10962,,3
5083,1956,Undirected,10963,,1
6903,1956,Undirected,10964,,2
2270,1957,Undirected,10965,,1
3258,1957,Undirected,10966,,1
3261,1957,Undirected,10967,,1
3662,1957,Undirected,10968,,3
3663,1957,Undirected,10969,,1
3709,1957,Undirected,10970,,1
4778,1957,Undirected,10971,,3
1958,1958,Undirected,10972,,1
2806,1959,Undirected,10973,,2
4842,1959,Undirected,10974,,1
1961,1960,Undirected,10975,,1
1962,1962,Undirected,10976,,3
1963,1962,Undirected,10977,,1
5168,1962,Undirected,10978,,2
5787,1962,Undirected,10979,,2
6294,1962,Undirected,10980,,1
5925,1963,Undirected,10981,,1
6951,1965,Undirected,10982,,6
1997,1967,Undirected,10983,,1
2732,1967,Undirected,10984,,1
2985,1967,Undirected,10985,,1
1968,1968,Undirected,10986,,2
2173,1968,Undirected,10987,,3
2488,1968,Undirected,10988,,2
2494,1968,Undirected,10989,,4
2521,1968,Undirected,10990,,2
3761,1968,Undirected,10991,,1
3960,1968,Undirected,10992,,3
4042,1968,Undirected,10993,,4
4214,1968,Undirected,10994,,1
4215,1968,Undirected,10995,,1
4218,1968,Undirected,10996,,2
4277,1968,Undirected,10997,,1
4297,1968,Undirected,10998,,1
4561,1968,Undirected,10999,,2
1969,1969,Undirected,11000,,1
1970,1969,Undirected,11001,,1
4636,1971,Undirected,11002,,1
5878,1971,Undirected,11003,,3
6881,1975,Undirected,11004,,1
3450,1980,Undirected,11005,,1
4926,1980,Undirected,11006,,1
6025,1980,Undirected,11007,,1
6153,1980,Undirected,11008,,1
6192,1980,Undirected,11009,,1
6410,1980,Undirected,11010,,1
6569,1980,Undirected,11011,,1
6596,1980,Undirected,11012,,2
6616,1980,Undirected,11013,,1
6778,1980,Undirected,11014,,1
6803,1980,Undirected,11015,,2
7007,1980,Undirected,11016,,1
7451,1980,Undirected,11017,,1
7488,1980,Undirected,11018,,1
2594,1981,Undirected,11019,,2
2759,1981,Undirected,11020,,2
2790,1981,Undirected,11021,,1
3090,1981,Undirected,11022,,1
3091,1981,Undirected,11023,,1
5256,1981,Undirected,11024,,1
5257,1981,Undirected,11025,,1
6879,1981,Undirected,11026,,1
4877,1985,Undirected,11027,,4
1986,1986,Undirected,11028,,1
2117,1990,Undirected,11029,,1
1991,1991,Undirected,11030,,2
1992,1992,Undirected,11031,,2
1993,1992,Undirected,11032,,1
1994,1992,Undirected,11033,,1
1995,1992,Undirected,11034,,1
3118,1993,Undirected,11035,,1
4637,1993,Undirected,11036,,3
5019,1993,Undirected,11037,,3
5020,1993,Undirected,11038,,1
5233,1994,Undirected,11039,,3
3845,1995,Undirected,11040,,6
4372,1995,Undirected,11041,,2
4832,1995,Undirected,11042,,1
4024,1997,Undirected,11043,,2
1998,1998,Undirected,11044,,1
2206,1999,Undirected,11045,,2
4343,2001,Undirected,11046,,2
4672,2001,Undirected,11047,,2
4699,2001,Undirected,11048,,2
5109,2001,Undirected,11049,,1
6023,2001,Undirected,11050,,1
2002,2002,Undirected,11051,,1
2003,2003,Undirected,11052,,1
2482,2003,Undirected,11053,,4
2579,2003,Undirected,11054,,5
5086,2003,Undirected,11055,,2
7405,2003,Undirected,11056,,3
3292,2005,Undirected,11057,,1
5591,2005,Undirected,11058,,1
5592,2005,Undirected,11059,,1
5893,2005,Undirected,11060,,2
7103,2005,Undirected,11061,,2
2006,2006,Undirected,11062,,1
4748,2009,Undirected,11063,,1
3484,2010,Undirected,11064,,1
3485,2010,Undirected,11065,,1
4330,2010,Undirected,11066,,2
4331,2010,Undirected,11067,,1
5927,2010,Undirected,11068,,1
6683,2010,Undirected,11069,,1
6967,2010,Undirected,11070,,1
7155,2010,Undirected,11071,,3
3331,2012,Undirected,11072,,4
3983,2012,Undirected,11073,,1
5365,2013,Undirected,11074,,1
5366,2013,Undirected,11075,,1
2015,2014,Undirected,11076,,2
2016,2014,Undirected,11077,,3
2017,2014,Undirected,11078,,1
2215,2014,Undirected,11079,,5
2437,2014,Undirected,11080,,3
2053,2016,Undirected,11081,,3
5204,2016,Undirected,11082,,3
5205,2016,Undirected,11083,,1
5221,2016,Undirected,11084,,1
5242,2016,Undirected,11085,,4
5759,2016,Undirected,11086,,2
7153,2016,Undirected,11087,,1
7324,2016,Undirected,11088,,2
7340,2016,Undirected,11089,,3
7380,2016,Undirected,11090,,2
7399,2016,Undirected,11091,,1
4689,2017,Undirected,11092,,3
4836,2017,Undirected,11093,,4
4837,2017,Undirected,11094,,1
5545,2017,Undirected,11095,,2
6438,2017,Undirected,11096,,1
6592,2017,Undirected,11097,,2
6755,2017,Undirected,11098,,2
6907,2017,Undirected,11099,,1
7233,2017,Undirected,11100,,3
7305,2017,Undirected,11101,,3
7487,2017,Undirected,11102,,1
7186,2019,Undirected,11103,,4
5274,2020,Undirected,11104,,1
5322,2020,Undirected,11105,,1
4040,2021,Undirected,11106,,2
3618,2022,Undirected,11107,,3
3746,2022,Undirected,11108,,1
4249,2022,Undirected,11109,,1
4357,2022,Undirected,11110,,2
4774,2022,Undirected,11111,,4
5405,2022,Undirected,11112,,3
5424,2022,Undirected,11113,,4
6129,2022,Undirected,11114,,5
6602,2022,Undirected,11115,,2
7033,2022,Undirected,11116,,3
7483,2022,Undirected,11117,,2
2023,2023,Undirected,11118,,1
4910,2024,Undirected,11119,,3
5380,2024,Undirected,11120,,1
5574,2024,Undirected,11121,,3
6905,2024,Undirected,11122,,3
6950,2024,Undirected,11123,,1
3379,2026,Undirected,11124,,1
4768,2026,Undirected,11125,,1
2027,2027,Undirected,11126,,1
7289,2028,Undirected,11127,,2
7310,2028,Undirected,11128,,1
7406,2028,Undirected,11129,,1
7107,2029,Undirected,11130,,1
2035,2033,Undirected,11131,,1
5302,2033,Undirected,11132,,1
4532,2035,Undirected,11133,,1
2836,2037,Undirected,11134,,1
2039,2038,Undirected,11135,,1
5378,2039,Undirected,11136,,1
3441,2041,Undirected,11137,,2
3703,2041,Undirected,11138,,2
3711,2041,Undirected,11139,,1
2260,2042,Undirected,11140,,4
2324,2042,Undirected,11141,,1
4020,2043,Undirected,11142,,1
4112,2043,Undirected,11143,,1
4375,2043,Undirected,11144,,4
4460,2043,Undirected,11145,,1
4469,2043,Undirected,11146,,1
4584,2043,Undirected,11147,,1
4595,2043,Undirected,11148,,1
5108,2043,Undirected,11149,,2
5629,2043,Undirected,11150,,1
5696,2043,Undirected,11151,,2
5702,2043,Undirected,11152,,1
5847,2043,Undirected,11153,,2
5887,2043,Undirected,11154,,1
5945,2043,Undirected,11155,,1
6184,2043,Undirected,11156,,1
6868,2043,Undirected,11157,,4
2102,2047,Undirected,11158,,1
4680,2047,Undirected,11159,,1
5015,2050,Undirected,11160,,1
3618,2051,Undirected,11161,,1
4859,2051,Undirected,11162,,1
4772,2052,Undirected,11163,,1
5893,2052,Undirected,11164,,2
6010,2052,Undirected,11165,,1
2056,2055,Undirected,11166,,1
7015,2055,Undirected,11167,,1
3764,2056,Undirected,11168,,1
2057,2057,Undirected,11169,,1
2058,2057,Undirected,11170,,1
2059,2057,Undirected,11171,,1
3067,2057,Undirected,11172,,2
3068,2057,Undirected,11173,,1
3917,2057,Undirected,11174,,1
4088,2057,Undirected,11175,,3
4112,2057,Undirected,11176,,3
4246,2057,Undirected,11177,,1
4306,2057,Undirected,11178,,3
4307,2057,Undirected,11179,,1
4755,2057,Undirected,11180,,1
4756,2057,Undirected,11181,,1
2773,2058,Undirected,11182,,1
2062,2062,Undirected,11183,,5
2063,2062,Undirected,11184,,1
2064,2062,Undirected,11185,,1
3291,2062,Undirected,11186,,1
4146,2062,Undirected,11187,,1
4275,2062,Undirected,11188,,2
6911,2062,Undirected,11189,,1
7451,2062,Undirected,11190,,2
2145,2063,Undirected,11191,,2
2146,2063,Undirected,11192,,1
3198,2063,Undirected,11193,,4
6917,2063,Undirected,11194,,2
2939,2064,Undirected,11195,,4
3203,2064,Undirected,11196,,5
3204,2064,Undirected,11197,,1
4749,2067,Undirected,11198,,2
5469,2068,Undirected,11199,,1
6966,2068,Undirected,11200,,1
6967,2068,Undirected,11201,,1
4805,2070,Undirected,11202,,1
2402,2071,Undirected,11203,,3
2523,2071,Undirected,11204,,1
2836,2071,Undirected,11205,,1
3338,2071,Undirected,11206,,1
5906,2071,Undirected,11207,,3
5945,2071,Undirected,11208,,1
6642,2071,Undirected,11209,,3
6643,2071,Undirected,11210,,1
6871,2071,Undirected,11211,,1
3043,2072,Undirected,11212,,3
3493,2072,Undirected,11213,,1
4363,2073,Undirected,11214,,1
6911,2075,Undirected,11215,,2
6912,2075,Undirected,11216,,1
2225,2076,Undirected,11217,,1
2086,2077,Undirected,11218,,1
3677,2078,Undirected,11219,,1
2088,2088,Undirected,11220,,1
3205,2088,Undirected,11221,,2
3206,2088,Undirected,11222,,1
4106,2090,Undirected,11223,,1
5241,2093,Undirected,11224,,1
5242,2093,Undirected,11225,,1
3973,2094,Undirected,11226,,1
5334,2094,Undirected,11227,,3
6472,2094,Undirected,11228,,4
7228,2094,Undirected,11229,,4
7470,2094,Undirected,11230,,5
2096,2096,Undirected,11231,,3
5361,2096,Undirected,11232,,2
7364,2096,Undirected,11233,,1
2098,2098,Undirected,11234,,1
6894,2098,Undirected,11235,,1
2656,2099,Undirected,11236,,1
4669,2105,Undirected,11237,,1
7150,2105,Undirected,11238,,6
2403,2107,Undirected,11239,,2
2404,2107,Undirected,11240,,1
3454,2107,Undirected,11241,,1
4182,2107,Undirected,11242,,5
4214,2107,Undirected,11243,,1
2174,2109,Undirected,11244,,1
3435,2109,Undirected,11245,,1
3769,2109,Undirected,11246,,2
3770,2109,Undirected,11247,,1
7086,2109,Undirected,11248,,2
7226,2109,Undirected,11249,,1
2110,2110,Undirected,11250,,1
3560,2110,Undirected,11251,,1
3972,2110,Undirected,11252,,1
4702,2110,Undirected,11253,,1
2174,2111,Undirected,11254,,2
3790,2111,Undirected,11255,,2
4085,2113,Undirected,11256,,1
6410,2113,Undirected,11257,,1
6692,2113,Undirected,11258,,1
7086,2113,Undirected,11259,,3
4453,2114,Undirected,11260,,4
4475,2114,Undirected,11261,,1
4678,2114,Undirected,11262,,3
4817,2114,Undirected,11263,,1
5457,2114,Undirected,11264,,2
5713,2114,Undirected,11265,,1
5728,2114,Undirected,11266,,1
5743,2114,Undirected,11267,,1
5619,2115,Undirected,11268,,2
5806,2115,Undirected,11269,,5
5948,2115,Undirected,11270,,1
6824,2115,Undirected,11271,,1
2473,2117,Undirected,11272,,5
2474,2117,Undirected,11273,,2
2475,2117,Undirected,11274,,1
6237,2118,Undirected,11275,,1
6440,2118,Undirected,11276,,2
6445,2118,Undirected,11277,,1
6476,2118,Undirected,11278,,1
6752,2118,Undirected,11279,,1
6789,2118,Undirected,11280,,4
6840,2118,Undirected,11281,,1
7074,2118,Undirected,11282,,3
7282,2118,Undirected,11283,,1
7426,2118,Undirected,11284,,1
